Date,gold,dxy,crude,us10y,sp500
,GLD,DX-Y.NYB,CL=F,^TNX,^GSPC
2021-03-29,160.30999755859375,92.94000244140625,61.560001373291016,1.7209999561309814,3971.090087890625
2021-03-30,157.57000732421875,93.30000305175781,60.54999923706055,1.7259999513626099,3958.550048828125
2021-03-31,159.9600067138672,93.2300033569336,59.15999984741211,1.746000051498413,3972.889892578125
2021-04-01,161.97999572753906,92.93000030517578,61.45000076293945,1.6790000200271606,4019.8701171875
2021-04-05,161.9199981689453,92.5999984741211,58.650001525878906,1.7200000286102295,4077.909912109375
2021-04-06,163.22000122070312,92.33999633789062,59.33000183105469,1.656000018119812,4073.93994140625
2021-04-07,162.75999450683594,92.45999908447266,59.77000045776367,1.652999997138977,4079.949951171875
2021-04-08,164.50999450683594,92.05999755859375,59.599998474121094,1.6319999694824219,4097.169921875
2021-04-09,163.27000427246094,92.16000366210938,59.31999969482422,1.6660000085830688,4128.7998046875
2021-04-12,162.27999877929688,92.13999938964844,59.70000076293945,1.6749999523162842,4127.990234375
2021-04-13,163.42999267578125,91.8499984741211,60.18000030517578,1.6230000257492065,4141.58984375
2021-04-14,162.72000122070312,91.69000244140625,63.150001525878906,1.6380000114440918,4124.66015625
2021-04-15,165.35000610351562,91.66999816894531,63.459999084472656,1.5299999713897705,4170.419921875
2021-04-16,166.35000610351562,91.55999755859375,63.130001068115234,1.5729999542236328,4185.47021484375
2021-04-19,165.88999938964844,91.06999969482422,63.380001068115234,1.6009999513626099,4163.259765625
2021-04-20,166.47999572753906,91.23999786376953,62.439998626708984,1.562000036239624,4134.93994140625
2021-04-21,168.1300048828125,91.16000366210938,61.349998474121094,1.5640000104904175,4173.419921875
2021-04-22,167.0399932861328,91.33000183105469,61.43000030517578,1.5540000200271606,4134.97998046875
2021-04-23,166.39999389648438,90.86000061035156,62.13999938964844,1.5670000314712524,4180.169921875
2021-04-26,166.83999633789062,90.80999755859375,61.90999984741211,1.5700000524520874,4187.6201171875
2021-04-27,166.4199981689453,90.91000366210938,62.939998626708984,1.621999979019165,4186.72021484375
2021-04-28,166.91000366210938,90.61000061035156,63.86000061035156,1.6200000047683716,4183.18017578125
2021-04-29,166.22000122070312,90.61000061035156,65.01000213623047,1.6399999856948853,4211.47021484375
2021-04-30,165.66000366210938,91.27999877929688,63.58000183105469,1.63100004196167,4181.169921875
2021-05-03,167.80999755859375,90.94999694824219,64.48999786376953,1.6069999933242798,4192.66015625
2021-05-04,166.5800018310547,91.29000091552734,65.69000244140625,1.5920000076293945,4164.66015625
2021-05-05,167.27000427246094,91.30999755859375,65.62999725341797,1.5839999914169312,4167.58984375
2021-05-06,170.05999755859375,90.94999694824219,64.70999908447266,1.5609999895095825,4201.6201171875
2021-05-07,171.58999633789062,90.2300033569336,64.9000015258789,1.5770000219345093,4232.60009765625
2021-05-10,172.11000061035156,90.20999908447266,64.91999816894531,1.6019999980926514,4188.43017578125
2021-05-11,172.13999938964844,90.13999938964844,65.27999877929688,1.6239999532699585,4152.10009765625
2021-05-12,170.42999267578125,90.70999908447266,66.08000183105469,1.6950000524520874,4063.0400390625
2021-05-13,171.1300048828125,90.75,63.81999969482422,1.6679999828338623,4112.5
2021-05-14,172.69000244140625,90.31999969482422,65.37000274658203,1.6349999904632568,4173.85009765625
2021-05-17,174.6999969482422,90.22000122070312,66.2699966430664,1.6399999856948853,4163.2900390625
2021-05-18,175.0399932861328,89.75,65.48999786376953,1.6419999599456787,4127.830078125
2021-05-19,175.16000366210938,90.19000244140625,63.36000061035156,1.6829999685287476,4115.68017578125
2021-05-20,175.9600067138672,89.80999755859375,62.04999923706055,1.6339999437332153,4159.1201171875
2021-05-21,176.0399932861328,90.0199966430664,63.58000183105469,1.6319999694824219,4155.85986328125
2021-05-24,176.35000610351562,89.83000183105469,66.05000305175781,1.6080000400543213,4197.0498046875
2021-05-25,177.9499969482422,89.63999938964844,66.06999969482422,1.5640000104904175,4188.1298828125
2021-05-26,177.63999938964844,90.04000091552734,66.20999908447266,1.5740000009536743,4195.990234375
2021-05-27,177.7100067138672,89.97000122070312,66.8499984741211,1.6100000143051147,4200.8798828125
2021-05-28,178.3800048828125,90.02999877929688,66.31999969482422,1.5809999704360962,4204.10986328125
2021-06-01,177.89999389648438,89.83000183105469,67.72000122070312,1.6150000095367432,4202.0400390625
2021-06-02,178.77000427246094,89.9000015258789,68.83000183105469,1.590999960899353,4208.1201171875
2021-06-03,175.27000427246094,90.5,68.80999755859375,1.625,4192.85009765625
2021-06-04,177.16000366210938,90.13999938964844,69.62000274658203,1.559999942779541,4229.89013671875
2021-06-07,177.8699951171875,89.94999694824219,69.2300033569336,1.569000005722046,4226.52001953125
2021-06-08,177.32000732421875,90.08000183105469,70.05000305175781,1.527999997138977,4227.259765625
2021-06-09,176.97999572753906,90.12000274658203,69.95999908447266,1.4889999628067017,4219.5498046875
2021-06-10,177.74000549316406,90.08000183105469,70.29000091552734,1.4589999914169312,4239.18017578125
2021-06-11,175.74000549316406,90.55999755859375,70.91000366210938,1.4620000123977661,4247.43994140625
2021-06-14,174.7100067138672,90.5199966430664,70.87999725341797,1.5010000467300415,4255.14990234375
2021-06-15,174.0500030517578,90.54000091552734,72.12000274658203,1.4989999532699585,4246.58984375
2021-06-16,171.11000061035156,91.12999725341797,72.1500015258789,1.569000005722046,4223.7001953125
2021-06-17,165.85000610351562,91.88999938964844,71.04000091552734,1.5110000371932983,4221.85986328125
2021-06-18,164.92999267578125,92.2300033569336,71.63999938964844,1.4500000476837158,4166.4501953125
2021-06-21,166.9499969482422,91.86000061035156,73.66000366210938,1.4839999675750732,4224.7900390625
2021-06-22,166.25,91.7300033569336,73.05999755859375,1.472000002861023,4246.43994140625
2021-06-23,166.13999938964844,91.80000305175781,73.08000183105469,1.4869999885559082,4241.83984375
2021-06-24,166.0399932861328,91.81999969482422,73.30000305175781,1.4869999885559082,4266.490234375
2021-06-25,166.58999633789062,91.80999755859375,74.05000305175781,1.5360000133514404,4280.7001953125
2021-06-28,166.5800018310547,91.87999725341797,72.91000366210938,1.4780000448226929,4290.60986328125
2021-06-29,164.8300018310547,92.05000305175781,72.9800033569336,1.4800000190734863,4291.7998046875
2021-06-30,165.6300048828125,92.44000244140625,73.47000122070312,1.4429999589920044,4297.5
2021-07-01,166.1999969482422,92.5999984741211,75.2300033569336,1.4800000190734863,4319.93994140625
2021-07-02,167.2899932861328,92.2300033569336,75.16000366210938,1.430999994277954,4352.33984375
2021-07-06,168.1199951171875,92.55000305175781,73.37000274658203,1.3700000047683716,4343.5400390625
2021-07-07,168.75999450683594,92.63999938964844,72.19999694824219,1.3209999799728394,4358.1298828125
2021-07-08,168.64999389648438,92.36000061035156,72.94000244140625,1.2879999876022339,4320.81982421875
2021-07-09,169.2100067138672,92.12999725341797,74.55999755859375,1.3559999465942383,4369.5498046875
2021-07-12,169.0,92.2300033569336,74.0999984741211,1.3630000352859497,4384.6298828125
2021-07-13,169.22000122070312,92.75,75.25,1.4149999618530273,4369.2099609375
2021-07-14,171.0399932861328,92.41000366210938,73.12999725341797,1.3559999465942383,4374.2998046875
2021-07-15,171.07000732421875,92.62000274658203,71.6500015258789,1.2970000505447388,4360.02978515625
2021-07-16,169.41000366210938,92.69000244140625,71.80999755859375,1.2999999523162842,4327.16015625
2021-07-19,169.61000061035156,92.88999938964844,66.41999816894531,1.180999994277954,4258.490234375
2021-07-20,169.38999938964844,92.97000122070312,67.41999816894531,1.2089999914169312,4323.06005859375
2021-07-21,168.75999450683594,92.75,70.30000305175781,1.2799999713897705,4358.68994140625
2021-07-22,169.08999633789062,92.81999969482422,71.91000366210938,1.2649999856948853,4367.47998046875
2021-07-23,168.55999755859375,92.91000366210938,72.06999969482422,1.2860000133514404,4411.7900390625
2021-07-26,168.16000366210938,92.6500015258789,71.91000366210938,1.2760000228881836,4422.2998046875
2021-07-27,168.44000244140625,92.43000030517578,71.6500015258789,1.2339999675750732,4401.4599609375
2021-07-28,169.2899932861328,92.31999969482422,72.38999938964844,1.2610000371932983,4400.64013671875
2021-07-29,171.1699981689453,91.86000061035156,73.62000274658203,1.2690000534057617,4419.14990234375
2021-07-30,169.82000732421875,92.16999816894531,73.94999694824219,1.2389999628067017,4395.259765625
2021-08-02,169.61000061035156,92.05000305175781,71.26000213623047,1.1740000247955322,4387.16015625
2021-08-03,169.49000549316406,92.08000183105469,70.55999755859375,1.1759999990463257,4423.14990234375
2021-08-04,169.52999877929688,92.2699966430664,68.1500015258789,1.184000015258789,4402.66015625
2021-08-05,168.86000061035156,92.23999786376953,69.08999633789062,1.2170000076293945,4429.10009765625
2021-08-06,164.63999938964844,92.80000305175781,68.27999877929688,1.2899999618530273,4436.52001953125
2021-08-09,161.72000122070312,92.94999694824219,66.4800033569336,1.3170000314712524,4432.35009765625
2021-08-10,161.77000427246094,93.05999755859375,68.29000091552734,1.3420000076293945,4436.75
2021-08-11,164.0,92.91000366210938,69.25,1.3289999961853027,4442.41015625
2021-08-12,164.0399932861328,93.04000091552734,69.08999633789062,1.3669999837875366,4460.830078125
2021-08-13,166.38999938964844,92.5199966430664,68.44000244140625,1.2970000505447388,4468.0
2021-08-16,167.22000122070312,92.62999725341797,67.29000091552734,1.2569999694824219,4479.7099609375
2021-08-17,166.97000122070312,93.12999725341797,66.58999633789062,1.2580000162124634,4448.080078125
2021-08-18,167.10000610351562,93.13999938964844,65.45999908447266,1.2730000019073486,4400.27001953125
2021-08-19,166.61000061035156,93.56999969482422,63.689998626708984,1.2419999837875366,4405.7998046875
2021-08-20,166.6999969482422,93.5,62.31999969482422,1.2599999904632568,4441.669921875
2021-08-23,168.72999572753906,92.95999908447266,65.63999938964844,1.2549999952316284,4479.52978515625
2021-08-24,168.64999389648438,92.88999938964844,67.54000091552734,1.2899999618530273,4486.22998046875
2021-08-25,167.47999572753906,92.83000183105469,68.36000061035156,1.3420000076293945,4496.18994140625
2021-08-26,167.6699981689453,93.05999755859375,67.41999816894531,1.3420000076293945,4470.0
2021-08-27,170.19000244140625,92.69000244140625,68.73999786376953,1.312000036239624,4509.3701171875
2021-08-30,169.35000610351562,92.6500015258789,69.20999908447266,1.284999966621399,4528.7900390625
2021-08-31,169.69000244140625,92.62999725341797,68.5,1.3040000200271606,4522.68017578125
2021-09-01,169.6999969482422,92.44999694824219,68.58999633789062,1.3020000457763672,4524.08984375
2021-09-02,169.25,92.2300033569336,69.98999786376953,1.2940000295639038,4536.9501953125
2021-09-03,171.05999755859375,92.04000091552734,69.29000091552734,1.3220000267028809,4535.43017578125
2021-09-07,167.7100067138672,92.5199966430664,68.3499984741211,1.3700000047683716,4520.02978515625
2021-09-08,167.2899932861328,92.6500015258789,69.30000305175781,1.3339999914169312,4514.06982421875
2021-09-09,168.02999877929688,92.4800033569336,68.13999938964844,1.2990000247955322,4493.27978515625
2021-09-10,167.17999267578125,92.58000183105469,69.72000122070312,1.340999960899353,4458.580078125
2021-09-13,167.74000549316406,92.62000274658203,70.44999694824219,1.3240000009536743,4468.72998046875
2021-09-14,168.82000732421875,92.6500015258789,70.45999908447266,1.2769999504089355,4443.0498046875
